,id,preprocessed
407,446,"['fruit', 'fruit']"
408,447,"['fruit', 'grape']"
409,450,"['fruit', 'melon', 'watermelon']"
410,453,"['fruit', 'pear', 'quince']"
411,459,"['fruit', 'cherry', 'cherry', 'cerasus']"
412,460,"['fruit', 'peach', 'nectarine']"
413,461,"['fruit', 'plum', 'sloe']"
414,464,"['fruit', 'currant', 'gooseberry']"
415,466,"['fruit', 'fresh']"
416,467,"['fruit', 'durian']"
417,468,"['fruit', 'persimmon']"
418,469,"['fruit', 'fruit']"
419,470,"['fruit', 'strawberry', 'water', 'sugar', 'matter']"
420,471,"['fruit', 'raspberry', 'blackberry', 'mulberry', 'loganberry', 'currant', 'gooseberry', 'sugar', 'matter']"
421,472,"['fruit', 'fruit', 'sugar', 'matter']"
422,473,"['fruit', 'cherry', 'state', 'consumption']"
423,474,"['fruit', 'strawberry', 'state', 'consumption']"
424,475,"['fruit', 'fruit', 'state', 'consumption']"
425,476,"['fruit', 'apricot']"
426,477,"['fruit', 'prune']"
427,478,"['fruit', 'apple']"
428,479,"['fruit', 'fruit']"
429,480,"['mixture', 'nut', 'fruit', 'chapter']"
430,481,"['peel', 'fruit', 'melon', 'watermelon', 'brine', 'water', 'solution']"
431,482,[]
432,483,['coffee']
433,484,['coffee']
434,485,['coffee']
435,486,"['husk', 'skin']"
436,488,"['coffee', 'husk', 'skin', 'coffee', 'substitute', 'coffee', 'proportion']"
437,489,"['tea', 'packing', 'content', 'kg']"
438,490,"['tea', 'packing', 'content', 'kg']"
439,491,"['tea', 'tea', 'packing', 'content', 'kg']"
440,492,"['tea', 'tea', 'packing', 'content', 'kg']"
441,494,"['spice', 'pepper', 'piper', 'ground']"
442,495,"['spice', 'pepper', 'piper', 'ground']"
443,496,"['spice', 'fruit', 'genus', 'capsicum', 'pimenta', 'ground']"
444,497,"['spice', 'fruit', 'genus', 'ground']"
445,498,"['spice', 'fruit', 'genus', 'ground']"
446,499,"['spice', 'vanilla']"
447,500,"['spice', 'vanilla', 'ground']"
448,501,"['spice', 'vanilla', 'ground']"
449,502,"['spice', 'cinnamon', 'cinnamon', 'tree', 'flower', 'ground']"
450,503,"['spice', 'cinnamon', 'zeylanicum', 'ground']"
451,504,"['spice', 'cinnamon', 'cinnamon', 'tree', 'flower', 'cinnamon', 'zeylanicum', 'ground']"
452,505,"['spice', 'cinnamon', 'cinnamon', 'tree', 'flower', 'ground']"
453,507,"['spice', 'clove', 'fruit', 'clove', 'stem', 'ground']"
454,508,"['spice', 'clove', 'fruit', 'clove', 'stem', 'ground']"
455,509,"['spice', 'nutmeg']"
456,510,"['spice', 'ground']"
457,511,"['spice', 'nutmeg', 'ground']"
458,512,['spice']
459,513,"['spice', 'ground']"
460,514,"['spice', 'ground']"
461,515,"['spice', 'cardamom']"
462,516,"['spice', 'cardamom', 'ground']"
463,517,"['spice', 'cardamom', 'ground']"
464,518,"['spice', 'anise', 'badian', 'seed']"
465,519,"['spice', 'coriander', 'seed']"
466,520,"['spice', 'coriander', 'seed', 'ground']"
467,521,"['spice', 'coriander', 'seed', 'ground']"
468,522,"['spice', 'cumin', 'seed']"
469,523,"['spice', 'cumin', 'seed', 'ground']"
470,524,"['spice', 'cumin', 'seed', 'ground']"
471,525,"['spice', 'caraway', 'seed']"
472,526,"['spice', 'fennel', 'seed']"
473,527,"['spice', 'seed', 'anise', 'badian', 'caraway', 'fennel', 'berry', 'ground']"
474,528,"['spice', 'seed', 'anise', 'badian', 'caraway', 'fennel', 'berry', 'ground']"
475,530,"['spice', 'ginger', 'ground']"
476,531,"['spice', 'ginger', 'ground']"
477,532,"['spice', 'saffron']"
478,533,"['spice', 'turmeric', 'curcuma']"
479,534,"['spice', 'mixture']"
480,535,"['spice', 'mixture', 'product', 'heading']"
481,536,"['cereal', 'durum', 'wheat']"
482,537,"['cereal', 'wheat', 'meslin', 'wheat', 'seed']"
483,538,"['cereal', 'wheat', 'meslin', 'wheat', 'seed']"
484,539,"['cereal', 'meslin', 'wheat']"
485,540,"['cereal', 'wheat', 'meslin', 'wheat', 'seed']"
486,541,"['cereal', 'wheat', 'meslin', 'wheat', 'seed']"
487,543,"['cereal', 'rye', 'seed']"
488,544,"['cereal', 'rye', 'seed']"
489,546,"['cereal', 'barley', 'seed']"
490,547,"['cereal', 'seed']"
491,549,"['cereal', 'oat', 'seed']"
492,550,"['cereal', 'oat', 'seed']"
493,551,"['cereal', 'maize', 'corn', 'seed']"
494,552,"['cereal', 'maize', 'corn', 'seed']"
495,553,"['cereal', 'rice', 'husk', 'paddy']"
496,554,"['cereal', 'rice']"
497,555,"['cereal', 'rice']"
498,558,"['cereal', 'grain', 'sorghum', 'seed']"
499,559,"['cereal', 'grain', 'sorghum', 'seed']"
500,562,"['cereal', 'seed']"
501,563,"['cereal', 'seed']"
502,564,"['cereal', 'seed']"
503,567,"['cereal', 'triticale']"
504,568,"['cereal', 'chapter']"
505,569,"['wheat', 'meslin', 'flour']"
506,570,"['cereal', 'flour', 'rye']"
507,572,"['cereal', 'flour', 'rice']"
508,573,"['cereal', 'flour']"
509,574,"['groat', 'meal', 'wheat']"
510,575,"['groat', 'meal', 'oat']"
511,576,"['groat', 'meal', 'maize', 'corn']"
512,577,"['groat', 'meal', 'rice']"
513,578,"['groat', 'meal']"
514,579,"['cereal', 'pellet']"
515,580,"['cereal', 'grain', 'oat']"
516,581,"['cereal', 'grain', 'cereal', 'barley', 'oat']"
517,582,"['cereal', 'grain', 'oat']"
518,583,"['cereal', 'grain', 'maize', 'corn']"
519,584,"['cereal', 'grain', 'cereal', 'item', 'rice']"
520,585,"['cereal', 'germ', 'cereal', 'ground']"
521,586,"['flour', 'meal', 'potato']"
522,587,"['flake', 'potato']"
523,588,"['flour', 'meal', 'vegetable']"
524,589,"['flour', 'meal', 'root', 'tuber']"
525,590,"['flour', 'meal', 'powder', 'product', 'chapter']"
526,591,[]
527,592,[]
528,593,['wheat']
529,595,['potato']
530,597,['item']
531,598,[]
532,599,['wheat']
533,600,['bean']
534,601,"['bean', 'seed']"
535,602,"['bean', 'seed']"
536,603,"['ground', 'nut']"
537,604,"['ground', 'nut']"
538,605,"['ground', 'nut', 'seed']"
539,606,"['ground', 'nut', 'seed']"
540,609,"['oil', 'seed', 'rape', 'seed']"
541,610,"['oil', 'seed', 'erucic', 'acid', 'rape', 'seed']"
542,611,"['oil', 'seed', 'rape', 'seed', 'erucic']"
543,615,"['oil', 'seed', 'cotton', 'seed', 'seed']"
544,616,"['oil', 'seed', 'cotton', 'seed', 'seed']"
545,617,"['oil', 'seed', 'castor', 'oil', 'seed']"
546,621,"['oil', 'seed', 'melon', 'seed']"
547,624,"['oil', 'seed', 'fruit']"
548,625,"['meal', 'soya', 'bean']"
549,626,"['meal', 'oil', 'seed', 'fruit', 'soya', 'bean', 'mustard', 'seed']"
550,627,"['sugar', 'beet', 'seed', 'kind']"
551,628,"['seed', 'beet', 'seed', 'sugar', 'beet', 'kind']"
552,629,"['seed', 'alfalfa', 'seed', 'kind']"
553,630,"['seed', 'clover', 'trifolium', 'seed', 'kind']"
554,631,"['seed', 'fescue', 'kind']"
555,632,"['grass', 'poa', 'pratensis', 'seed', 'kind']"
556,633,"['rye', 'lolium', 'lolium', 'perenne', 'seed', 'kind']"
557,634,"['forage', 'plant', 'beet', 'seed', 'item']"
558,635,"['plant', 'flower', 'kind']"
559,636,"['vegetable', 'seed', 'kind']"
560,637,['kind']
561,638,"['cone', 'ground', 'form', 'pellet']"
562,639,"['cone', 'ground', 'form', 'pellet']"
563,640,"['ginseng', 'root', 'perfumery', 'pharmacy', 'insecticidal', 'purpose']"
564,641,"['leaf', 'perfumery', 'pharmacy', 'insecticidal', 'purpose']"
565,642,"['straw', 'perfumery', 'pharmacy', 'insecticidal', 'purpose']"
566,643,"['plant', 'part', 'seed', 'fruit', 'perfumery', 'pharmacy', 'insecticidal', 'purpose']"
567,644,"['seaweed', 'algae', 'fit', 'consumption', 'ground']"
568,645,"['sugar', 'beet', 'kind', 'consumption', 'ground']"
569,648,"['root', 'chicorium', 'intybus', 'consumption', 'ground']"
570,649,"['product', 'root', 'chicorium', 'chapter', 'ground', 'consumption']"
571,650,"['straw', 'husk', 'ground', 'form', 'pellet']"
572,651,"['alfalfa', 'meal', 'pellet']"
573,652,"['forage', 'product', 'swede', 'mangold', 'fodder', 'root', 'hay', 'sainfoin', 'clover']"
574,653,[]
575,654,"['gum', 'resin', 'gum', 'resin', 'balsam']"
576,655,"['sap', 'extract', 'opium']"
577,656,"['sap', 'extract', 'liquorice']"
578,657,"['sap', 'extract', 'hop']"
579,658,"['sap', 'extract', 'pyrethrum', 'root', 'plant', 'rotenone']"
580,659,"['sap', 'extract', 'item']"
581,660,"['mucilage', 'thickener', 'agar', 'agar', 'vegetable', 'product']"
582,661,[]
583,662,"['product', 'cotton', 'linter']"
584,663,"['pig', 'fat', 'poultry', 'fat', 'solvent']"
585,665,"['fat', 'lard']"
586,666,"['poultry', 'fat']"
587,667,"['fat', 'animal', 'sheep', 'goat', 'solvent']"
588,668,[]
589,669,"['fat', 'animal', 'sheep', 'goat', 'tallow']"
590,670,"['stearin', 'lard', 'oil', 'oleostearin', 'oleo', 'oil', 'oil']"
591,671,"['oil', 'fish', 'fish', 'liver', 'oil', 'fraction']"
592,672,"['grease', 'fatty', 'substance']"
593,673,"['fat', 'oil', 'fraction', 'chapter']"
594,674,"['oil', 'bean', 'oil', 'fraction', 'crude']"
595,675,"['oil', 'bean', 'oil', 'fraction']"
596,676,"['oil', 'ground', 'nut', 'oil', 'fraction', 'crude']"
597,677,"['oil', 'ground', 'nut', 'oil', 'fraction']"
598,678,"['oil', 'oil', 'fraction']"
599,679,"['oil', 'oil', 'fraction']"
600,680,"['vegetable', 'oil', 'oil', 'fraction', 'chapter', 'olive', 'blend', 'oil', 'fraction', 'oil', 'fraction']"
601,681,"['oil', 'palm', 'fraction', 'crude']"
602,682,"['oil', 'palm', 'fraction']"
603,683,"['oil', 'sunflower', 'seed', 'oil', 'fraction', 'crude']"
604,684,"['oil', 'sunflower', 'seed', 'oil', 'fraction']"
605,685,"['oil', 'cotton', 'seed', 'oil', 'fraction', 'crude', 'gossypol']"
606,686,"['oil', 'cotton', 'seed', 'oil', 'fraction']"
607,687,"['oil', 'copra', 'oil', 'fraction', 'crude']"
608,688,"['oil', 'copra', 'oil', 'fraction']"
609,689,"['oil', 'palm', 'kernel', 'babassu', 'oil', 'fraction', 'crude']"
610,690,"['oil', 'palm', 'kernel', 'babassu', 'oil', 'fraction']"
611,691,"['oil', 'rape', 'oil', 'fraction', 'crude']"
612,692,"['oil', 'erucic', 'acid', 'rape', 'oil', 'fraction', 'crude']"
613,693,"['oil', 'erucic', 'acid', 'rape', 'oil', 'fraction']"
614,694,"['oil', 'rape', 'oil', 'fraction']"
615,695,"['vegetable', 'oil', 'erucic', 'acid', 'rape', 'oil', 'fraction', 'crude']"
616,696,"['vegetable', 'oil', 'erucic', 'acid', 'rape', 'oil', 'fraction']"
617,697,"['oil', 'linseed', 'oil', 'fraction', 'crude']"
618,698,"['oil', 'linseed', 'oil', 'fraction']"
619,699,"['oil', 'maize', 'corn', 'oil', 'fraction', 'crude']"
620,700,"['oil', 'maize', 'corn', 'oil', 'fraction']"
621,701,"['oil', 'castor', 'fraction']"
622,702,"['oil', 'oil', 'fraction']"
623,704,"['oil', 'fraction']"
624,705,"['fat', 'oil', 'fraction']"
625,706,"['fat', 'oil', 'fraction']"
626,707,"['fat', 'oil', 'fraction']"
627,708,['margarine']
628,709,"['mixture', 'preparation', 'animal', 'vegetable', 'fat', 'oil', 'fraction', 'fat', 'oil', 'chapter', 'fat', 'oil']"
629,710,['acid']
630,711,"['monocarboxylic', 'fatty']"
631,712,"['wax', 'triglyceride']"
632,714,"['residue', 'treatment', 'substance', 'animal', 'vegetable', 'wax']"
633,715,"['meat', 'preparation', 'sausage', 'product', 'meat', 'meat', 'offal', 'blood', 'food', 'preparation', 'product']"
634,716,"['meat', 'preparation', 'preparation', 'meat', 'meat', 'offal', 'blood']"
635,717,"['meat', 'preparation', 'liver', 'animal', 'preparation']"
636,718,"['meat', 'preparation', 'turkey', 'meat', 'meat', 'offal', 'liver', 'preparation']"
637,719,"['meat', 'preparation', 'poultry', 'fowl']"
638,720,"['meat', 'preparation', 'poultry', 'turkey', 'meat', 'meat', 'offal', 'liver', 'preparation']"
639,721,"['meat', 'preparation', 'ham', 'cut', 'preparation']"
640,722,"['meat', 'preparation', 'swine', 'shoulder', 'cut', 'preparation']"
641,723,"['meat', 'preparation', 'swine', 'meat', 'meat', 'offal', 'mixture']"
642,724,"['meat', 'preparation', 'animal', 'meat', 'meat', 'offal', 'liver', 'preparation']"
643,725,"['meat', 'preparation', 'meat', 'meat', 'offal', 'blood', 'animal']"
644,726,"['fish', 'preparation', 'salmon', 'piece']"
645,727,"['fish', 'preparation', 'herring', 'piece']"
646,728,"['fish', 'preparation', 'sardine', 'sardinella', 'brisling', 'sprat', 'piece']"
647,729,"['fish', 'preparation', 'tuna', 'skipjack', 'bonito', 'piece']"
648,730,"['fish', 'preparation', 'piece']"
649,731,"['fish', 'preparation', 'anchovy', 'piece']"
650,732,"['fish', 'preparation', 'eel', 'piece']"
651,733,"['fish', 'preparation', 'caviar', 'substitute']"
652,734,"['fish', 'preparation', 'caviar']"
653,735,"['fish', 'preparation', 'substitute', 'fish', 'egg']"
654,736,"['preparation', 'crab']"
655,737,"['preparation', 'shrimp', 'prawn']"
656,738,"['preparation', 'shrimp', 'prawn', 'airtight', 'container']"
657,739,"['preparation', 'shrimp', 'prawn', 'airtight', 'container']"
658,740,['preparation']
659,741,"['preparation', 'oyster']"
660,742,"['preparation', 'scallop', 'queen', 'scallop']"
661,743,"['preparation', 'mussel']"
662,744,"['preparation', 'fish', 'squid']"
663,745,['preparation']
664,746,"['preparation', 'clam', 'cockle', 'arkshell']"
665,747,"['preparation', 'abalone']"
666,748,"['preparation', 'snail', 'sea', 'snail']"
667,749,"['preparation', 'item']"
668,750,"['invertebrate', 'sea', 'cucumber']"
669,751,"['invertebrate', 'sea', 'urchin']"
670,752,['invertebrate']
671,753,"['mollusc', 'invertebrate', 'crustacean']"
672,754,"['sugar', 'form', 'flavouring', 'matter']"
673,755,"['sugar', 'beet', 'form', 'flavouring', 'matter']"
674,756,"['sugar', 'form', 'chapter', 'flavouring', 'matter']"
675,757,"['flavouring', 'colouring', 'matter', 'form']"
676,758,"['flavouring', 'colouring', 'matter', 'form']"
677,759,"['sugar', 'lactose', 'lactose', 'syrup', 'weight', 'lactose', 'lactose', 'matter']"
678,760,"['sugar', 'lactose', 'lactose', 'syrup', 'weight', 'lactose', 'lactose', 'matter']"
679,761,"['sugar', 'maple', 'sugar', 'form', 'maple', 'syrup', 'flavouring', 'matter']"
680,762,"['sugar', 'glucose', 'syrup', 'fructose', 'state', 'weight', 'fructose', 'syrup', 'flavouring', 'matter']"
681,763,"['sugar', 'glucose', 'syrup', 'state', 'weight', 'fructose', 'syrup', 'flavouring', 'matter']"
682,764,"['sugar', 'form']"
683,765,"['sugar', 'fructose', 'fructose', 'form', 'state', 'weight', 'fructose', 'syrup', 'flavouring', 'matter']"
684,766,"['sugar', 'invert', 'sugar']"
685,767,"['sugar', 'molasse', 'sugar', 'cane', 'extraction', 'refining', 'sugar']"
686,768,"['sugar', 'molasse', 'sugar', 'beet', 'extraction', 'refining', 'sugar']"
687,769,"['sugar', 'confectionery', 'gum', 'chocolate', 'cocoa']"
688,771,"['cocoa', 'shell', 'husk', 'skin', 'cocoa', 'waste']"
689,772,"['cocoa', 'paste']"
690,773,"['cocoa', 'paste']"
691,775,"['cocoa', 'powder', 'sugar', 'matter']"
692,776,"['cocoa', 'powder', 'sugar', 'matter']"
693,777,"['food', 'preparation', 'cocoa', 'block', 'slab', 'bar', 'kg', 'liquid', 'paste', 'powder', 'form', 'container', 'packing', 'content', 'kg']"
694,778,"['chocolate', 'food', 'preparation', 'cocoa', 'block', 'slab', 'bar', 'kg']"
695,779,"['chocolate', 'food', 'preparation', 'cocoa', 'block', 'slab', 'bar', 'kg']"
696,780,"['chocolate', 'food', 'preparation', 'cocoa', 'chapter']"
697,782,"['food', 'preparation', 'mix', 'dough', 'preparation', 'bread', 'pastry', 'cake', 'biscuit', 'baker', 'ware']"
698,783,"['food', 'preparation', 'flour', 'meal', 'malt', 'extract', 'milk', 'product', 'use']"
699,784,"['food', 'preparation', 'pasta', 'egg']"
700,785,"['food', 'preparation', 'pasta', 'egg']"
701,786,"['food', 'preparation', 'pasta', 'meat', 'substance']"
702,787,"['food', 'preparation', 'pasta']"
703,788,"['food', 'preparation']"
704,789,"['food', 'preparation', 'tapioca', 'substitute', 'starch', 'form', 'flake', 'grain', 'pearl', 'sifting']"
705,790,"['food', 'preparation', 'swelling', 'cereal', 'cereal', 'product']"
706,791,"['food', 'preparation', 'cereal', 'flake', 'mixture', 'cereal', 'flake', 'cereal', 'flake', 'cereal']"
707,792,"['food', 'swelling', 'cereal', 'cereal', 'product', 'corn', 'flake', 'cereal', 'corn', 'grain', 'form', 'form', 'flake', 'grain', 'wheat']"
708,793,"['food', 'preparation', 'cereal', 'cereal', 'product', 'maize', 'grain', 'form']"
709,794,"['food', 'preparation', 'cocoa']"
710,795,"['food', 'preparation', 'cocoa']"
711,796,"['food', 'preparation', 'biscuit', 'waffle', 'wafer', 'cocoa']"
712,797,"['food', 'preparation', 'biscuit', 'cocoa']"
713,798,"['food', 'preparation', 'waffle', 'wafer', 'cocoa']"
714,799,"['food', 'preparation', 'rusk', 'bread', 'product', 'cocoa']"
715,800,"['food', 'preparation', 'baker', 'ware', 'cocoa', 'communion', 'cachet', 'use', 'wafer', 'rice', 'paper', 'product']"
716,801,"['preparation', 'cucumber', 'gherkin', 'vinegar', 'acid']"
717,802,"['preparation', 'vegetable', 'fruit', 'nut', 'part', 'plant', 'vinegar', 'acid', 'cucumber', 'gherkin', 'onion']"
718,803,"['preparation', 'tomato', 'piece', 'vinegar', 'acid']"
719,804,"['preparation', 'tomato', 'piece', 'vinegar', 'acid']"
720,805,"['preparation', 'mushroom', 'vinegar', 'acid']"
721,806,"['preparation', 'truffle', 'vinegar', 'acid']"
722,807,"['preparation', 'mushroom', 'genus', 'vinegar', 'acid']"
723,808,"['preparation', 'potato', 'vinegar', 'acid']"
724,809,"['preparation', 'vegetable', 'mixture', 'vegetable', 'potato', 'vinegar', 'acid']"
725,810,"['preparation', 'vegetable', 'vinegar', 'acid']"
726,811,"['preparation', 'potato', 'vinegar', 'acid']"
727,812,"['preparation', 'pea', 'vinegar', 'acid']"
728,813,"['preparation', 'bean', 'vinegar', 'acid']"
729,814,"['preparation', 'bean', 'vinegar', 'acid']"
730,815,"['preparation', 'vinegar', 'acid']"
731,816,"['preparation', 'olive', 'vinegar', 'acid']"
732,817,"['preparation', 'vinegar', 'acid']"
733,818,"['preparation', 'bamboo', 'shoot', 'vinegar', 'acid']"
734,819,"['preparation', 'vegetable', 'mixture', 'vegetable', 'vinegar', 'acid']"
735,820,"['fruit', 'nut', 'fruit', 'peel', 'part', 'plant', 'sugar', 'glace']"
736,821,"['jam', 'fruit', 'jelly', 'marmalade', 'fruit', 'nut', 'fruit', 'nut', 'paste', 'preparation', 'sugar', 'matter']"
737,822,"['jam', 'jelly', 'marmalade', 'puree', 'paste', 'citrus', 'fruit', 'preparation', 'sugar', 'matter']"
738,823,"['jam', 'fruit', 'jelly', 'marmalade', 'puree', 'paste', 'fruit', 'preparation', 'sugar', 'matter']"
739,824,"['nut', 'ground', 'nut', 'sugar', 'matter', 'spirit']"
740,825,"['seed', 'sugar', 'matter', 'spirit', 'ground', 'nut', 'mixture']"
741,826,"['fruit', 'pineapple', 'way', 'sugar', 'matter', 'spirit']"
742,827,"['fruit', 'citrus', 'way', 'sugar', 'matter', 'spirit']"
743,828,"['fruit', 'pear', 'way', 'sugar', 'matter', 'spirit']"
744,829,"['fruit', 'apricot', 'way', 'sugar', 'matter', 'spirit']"
745,830,"['fruit', 'cherry', 'way', 'sugar', 'matter', 'spirit']"
746,831,"['fruit', 'peach', 'way', 'sugar', 'matter', 'spirit']"
747,832,"['fruit', 'strawberry', 'way', 'sugar', 'matter', 'spirit']"
748,833,"['palm', 'heart', 'sugar', 'matter', 'spirit']"
749,834,"['fruit', 'mixture', 'sugar', 'matter', 'spirit']"
750,835,"['fruit', 'cranberry', 'oxycocco', 'vitis', 'sugar', 'matter', 'spirit']"
751,836,"['fruit', 'nut', 'part', 'plant', 'mixture', 'way', 'heading', 'sugar', 'matter', 'spirit']"
752,837,"['fruit', 'nut', 'part', 'plant', 'sugar', 'matter']"
753,838,"['juice', 'spirit', 'sugar', 'matter']"
754,839,"['juice', 'value', 'spirit', 'sugar', 'matter']"
755,840,"['juice', 'spirit', 'sugar', 'matter']"
756,841,"['juice', 'value', 'spirit', 'sugar', 'matter']"
757,842,"['juice', 'value', 'spirit', 'sugar', 'matter']"
758,843,"['juice', 'citrus', 'fruit', 'value', 'spirit', 'sugar', 'matter']"
759,844,"['juice', 'citrus', 'fruit', 'orange', 'grapefruit', 'value', 'spirit', 'sugar', 'matter']"
760,845,"['juice', 'pineapple', 'value', 'spirit', 'sugar', 'matter']"
761,846,"['juice', 'pineapple', 'value', 'spirit', 'sugar', 'matter']"
762,847,"['juice', 'tomato', 'spirit', 'sugar', 'matter']"
763,848,"['juice', 'grape', 'value', 'spirit', 'sugar', 'matter']"
764,849,"['juice', 'grape', 'value', 'spirit', 'sugar', 'matter']"
765,850,"['juice', 'apple', 'value', 'spirit', 'sugar', 'matter']"
766,851,"['juice', 'apple', 'value', 'spirit', 'sugar', 'matter']"
767,852,"['juice', 'fruit', 'vegetable', 'spirit', 'sugar', 'matter']"
768,853,"['juice', 'oxycocco', 'vitis', 'juice', 'spirit', 'sugar', 'matter']"
769,854,"['juice', 'fruit', 'vegetable', 'spirit', 'sugar', 'matter']"
770,855,"['juice', 'mixture', 'spirit', 'sugar', 'matter']"
771,857,"['preparation', 'basis', 'extract', 'essence', 'concentrate', 'basis', 'coffee']"
772,859,"['coffee', 'substitute', 'extract', 'essence', 'concentrate']"
773,860,['yeast']
774,861,"['yeast', 'cell', 'micro', 'organism']"
775,862,['powder']
776,864,"['sauce', 'tomato', 'ketchup', 'tomato', 'sauce']"
777,865,"['mustard', 'flour', 'meal', 'mustard']"
778,866,"['sauce', 'preparation', 'condiment', 'seasoning']"
779,867,"['soup', 'broth', 'preparation']"
780,868,"['food', 'preparation']"
781,869,"['ice', 'cream', 'ice', 'cocoa']"
782,870,"['concentrate', 'protein', 'substance']"
783,871,"['food', 'preparation', 'item']"
784,872,"['water', 'mineral', 'sugar', 'matter']"
785,873,"['water', 'mineral', 'sugar', 'matter', 'ice', 'snow']"
786,874,"['water', 'mineral', 'sugar', 'matter']"
787,875,"['beverage', 'item', 'fruit', 'vegetable', 'juice']"
788,876,['malt']
789,877,[]
790,878,"['wine', 'container', 'litre']"
791,879,"['wine', 'container', 'litre']"
792,880,['item']
793,881,"['vermouth', 'wine', 'grape', 'plant', 'substance', 'container', 'litre']"
794,882,"['vermouth', 'wine', 'grape', 'plant', 'substance', 'container', 'litre']"
